Year;Rank;School;Location;VCE_Studies;VCE_Stsnts;VCE_Compl_%;Median_VCE_Score;VCE_40+_%;VCEs_40+;VCEs_48+;VCEs_50;Stdnts_40+;Stdnts_48+;Stdnts_50
2014;519;Stotts Colleges Melbourne;Melbourne;7;8;67;26;5;1;0;0;1;0;0
2014;520;Strathcona Girls Grammar School;Canterbury;38;168;99;36;23,5;112;15;8;64;13;7
2014;521;Strathmore Secondary College;Strathmore;46;344;99;31;8,9;92;9;5;59;9;5
2014;522;Sunbury College;Sunbury;43;197;97;26;2,6;16;1;0;12;1;0
2014;523;Sunbury Downs Secondary College;Sunbury;27;86;95;31;6,3;14;1;0;7;1;0
2014;524;Sunraysia Institute of TAFE;Mildura;4;5;0;0;0;0;0;0;0;0;0
2014;525;Sunshine College;Sunshine West;42;176;97;27;1,4;5;0;0;3;0;0
2014;526;Surf Coast Secondary College;Torquay;38;51;96;23;0,8;1;0;0;1;0;0
2014;527;Suzanne Cory High School;Werribee;38;351;100;34;15,3;147;3;0;114;2;0
2014;528;Swan Hill College;Swan Hill;37;184;100;27;1,3;5;1;1;3;1;1
2014;529;Swifts Creek P-12 School;Swifts Creek;12;13;100;32;7,4;2;0;0;1;0;0
2014;530;Swinburne Senior Secondary College;Hawthorn;69;287;90;29;2,6;18;1;1;14;1;1
2014;531;Swinburne University of Technology TAFE Croydon;Croydon;20;54;0;0;0;0;0;0;0;0;0
2014;532;Sydney Road Community School;Brunswick;8;7;67;22;0;0;0;0;0;0;0
2014;533;Tallangatta Secondary College;Tallangatta;36;122;100;30;2,8;7;1;0;7;1;0
2014;534;Tarneit Senior College;Tarneit;35;100;100;23;0,6;1;0;0;1;0;0
2014;535;Taylors College;Melbourne;20;58;95;31;8,8;22;1;1;13;1;1
2014;536;Taylors Lakes Secondary College;Taylors Lakes;50;248;100;28;3,7;31;1;0;23;1;0
2014;537;Templestowe College;Templestowe Lower;42;127;94;25;2,3;7;0;0;6;0;0
2014;538;Terang College Secondary Campus;Terang;32;41;100;27;2,3;1;0;0;1;0;0
2014;539;The Centre;Wangaratta;3;0;0;0;0;0;0;0;0;0;0
2014;540;The Geelong College;Newtown;43;234;100;34;15,1;118;7;4;82;7;4
2014;541;The Grange P-12 College;Hoppers Crossing;28;158;99;25;1,6;5;0;0;5;0;0
2014;542;The Hamilton and Alexandra College;Hamilton;35;108;100;32;9,1;22;4;3;16;2;1
2014;543;The King David School;Armadale;33;101;100;35;28;50;7;2;32;6;2
2014;544;The Knox School;Wantirna South;31;146;100;31;9,4;30;1;0;26;1;0
2014;545;Thomas Carr College;Tarneit;49;335;99;27;1,1;8;0;0;7;0;0
2014;546;Thomastown Secondary College;Thomastown;35;94;94;25;0,3;1;0;0;1;0;0
2014;547;Thornbury High School;Thornbury;59;277;97;28;4,5;20;0;0;14;0;0
2014;548;Timboon P-12 School;Timboon;30;53;91;26;1;1;0;0;1;0;0
2014;549;Tintern Schools Senior College;Ringwood East;38;148;100;32;9,7;46;1;0;30;1;0
2014;550;Toorak College;Mount Eliza;37;115;100;34;24,1;91;9;4;54;7;4
2014;551;Trafalgar High School;Trafalgar;27;132;99;28;3;10;0;0;8;0;0
2014;552;Traralgon College;Traralgon;43;108;84;25;1,7;4;1;0;3;1;0
2014;553;Trinity College;Colac;49;180;96;29;4;18;1;1;14;1;1
2014;554;Trinity Grammar School;Kew;45;281;100;36;26;231;23;10;143;20;9
2014;555;Tyrrell College;Sea Lake;15;34;100;26;1,4;1;0;0;1;0;0
2014;556;Ukrainian Community School;Noble Park;;;;;;1;0;0;1;0;0
2014;557;University High School;Parkville;53;415;98;33;16,7;212;18;6;114;13;6
2014;558;Upper Yarra Secondary College;Yarra Junction;31;63;97;24;1,1;2;0;0;2;0;0
2014;559;Upwey High School;Upwey;59;219;95;28;2,7;15;1;0;10;1;0
2014;560;Utassy Ballet School;Nunawading;;;;;;1;0;0;1;0;0
2014;561;Van Khoa Vietnamese Language School South Yarra;South Yarra;;;;;;1;0;0;1;0;0
2014;562;Vermont Secondary College;Vermont;64;285;99;31;8,7;80;5;0;53;4;0
2014;563;Victoria University of Technology TAFE Footscray;Footscray;23;141;82;18;0;0;0;0;0;0;0
2014;564;Victoria University Secondary College Brimbank Campus;St Albans;45;199;95;25;0,4;2;0;0;1;0;0
2014;565;Victorian College for the Deaf;Melbourne;4;17;0;36;20;2;0;0;2;0;0
2014;566;Victorian College of the Arts Secondary School;Southbank;36;165;99;34;20,8;78;13;6;57;11;6
2014;567;Victorian Virtual Learning Network;Bendigo;;;;;;5;0;0;4;0;0
2014;568;Victory Christian College;Strathdale;17;23;100;27;0;0;0;0;0;0;0
2014;569;Victory Lutheran College;Wodonga;20;48;96;29;4,7;6;0;0;4;0;0
2014;570;Viewbank College;Viewbank;61;266;99;31;8,2;66;4;3;48;4;3
2014;571;VSL Altona North-Footscray-Sunshine;Thornbury;;;;;;9;0;0;9;0;0
2014;572;VSL Box Hill-Blackburn-Doncaster;Thornbury;;;;;;21;0;0;21;0;0
2014;573;VSL Collingwood-Bentleigh-McKinnon;Thornbury;;;;;;9;1;1;9;1;1
2014;574;VSL Dandenong-Hampton Park-Beaconhills;Thornbury;;;;;;7;1;1;7;1;1
2014;575;VSL Distance Education;Thornbury;;;;;;39;7;1;39;7;1
2014;576;VSL Glen Waverley-Carwatha;Thornbury;;;;;;16;0;0;16;0;0
2014;577;VSL Keilor Downs-Brimbank-Mildura-Taylors Lakes;Thornbury;;;;;;1;1;0;1;1;0
2014;578;VSL Thomastown-Lalor-Roxburgh Park-John Fawkner College;Thornbury;;;;;;11;1;1;11;1;1
2014;579;VSL University-Brunswick-Mill Park;Thornbury;;;;;;23;1;0;23;1;0
2014;580;VSL Westall-Brentwood-Haileybury;Thornbury;;;;;;11;0;0;11;0;0
2014;581;Wallan Secondary College;Wallan;35;109;89;23;0,7;2;0;0;1;0;0
2014;582;Wanganui Park Secondary College;Shepparton;52;250;98;28;4,9;31;2;1;24;1;1
2014;583;Wangaratta High School;Wangaratta;52;222;98;27;4,3;19;1;1;15;1;1
2014;584;Wantirna College;Wantirna;55;238;98;29;3,4;18;0;0;13;0;0
2014;585;Warracknabeal Secondary College;Warracknabeal;29;47;100;28;1,5;2;0;0;2;0;0
2014;586;Warragul Regional College;Warragul;48;137;94;28;2,9;10;0;0;8;0;0
2014;587;Warrandyte High School;Warrandyte;27;134;100;28;3,7;16;1;0;13;1;0
2014;588;Warrnambool College;Warrnambool;44;204;97;27;5,4;29;0;0;17;0;0
2014;589;Waverley Christian College Wantirna South;Wantirna South;43;222;100;33;15,4;94;11;4;55;9;3
2014;590;Wedderburn College;Wedderburn;20;28;100;31;10,5;2;0;0;1;0;0
2014;591;Wellington Secondary College;Mulgrave;41;328;99;29;4,7;38;0;0;31;0;0
2014;592;Werribee Secondary College;Werribee;63;311;94;31;7,4;36;2;1;21;2;1
2014;593;Werrimull P-12 School;Werrimull;11;5;100;32;16,7;0;0;0;0;0;0
2014;594;Wesley College Glen Waverley;Glen Waverley;42;183;100;32;6,9;25;2;1;16;2;1
2014;595;Wesley College St Kilda Rd;Melbourne;47;206;99;33;13;95;5;3;55;2;2
2014;596;Westall Secondary College;Clayton South;35;113;100;27;3,7;3;0;0;3;0;0
2014;597;Westbourne Grammar School;Truganina;35;186;99;34;14,2;91;4;3;44;3;2
2014;598;Western Heights College;Hamlyn Heights;48;170;96;24;2,3;11;0;0;7;0;0
2014;599;Western Port Secondary College;Hastings;28;86;100;22;0,6;1;0;0;1;0;0
2014;600;Wheelers Hill Secondary College;Wheelers Hill;38;101;99;28;2,6;9;0;0;7;0;0
2014;601;Whitefriars College;Donvale;48;299;100;31;8,1;43;2;1;27;2;1
2014;602;Whittlesea Secondary College;Whittlesea;44;97;86;25;0,3;1;0;0;1;0;0
2014;603;William Angliss Institute of TAFE;Melbourne;0;0;0;0;0;0;0;0;0;0;0
2014;604;William Ruthven Secondary College;Reservoir;31;110;97;25;1,3;3;0;0;3;0;0
2014;;;;;;;;;;;;;;
2014;605;Williamstown High School;Williamstown;58;397;99;30;4,5;44;3;2;37;3;2
2014;606;Wodonga Institute of TAFE;West Wodonga;7;33;0;0;0;0;0;0;0;0;0
2014;607;Wodonga Senior Secondary College;Wodonga;60;416;95;24;1,2;8;0;0;6;0;0
2014;608;Wonthaggi Secondary College;Wonthaggi;48;187;100;28;3,8;23;0;0;16;0;0
2014;609;Woodleigh School;Langwarrin South;55;160;100;33;12,9;57;2;1;46;2;1
2014;610;Wycheproof P-12 College;Wycheproof;18;20;100;31;7,4;4;0;0;3;0;0
2014;611;Wyndham Central Secondary College;Werribee;45;124;97;24;0;0;0;0;0;0;0
2014;612;Wyndham Community and Education Centre;Werribee;10;26;0;0;0;0;0;0;0;0;0
2014;613;Xavier College;Kew;47;468;100;33;17,8;249;20;2;147;17;1
2014;614;Xin Jin Shan Chinese Language and Culture School;Mount Waverley;;;;;;50;3;1;50;3;1
2014;615;Yarra Hills Secondary College Mooroolbark;Mooroolbark;35;85;96;24;0,8;2;0;0;1;0;0
2014;616;Yarra Valley Grammar School;Ringwood;42;249;100;34;19,6;132;8;3;76;7;3
2014;617;Yarram Secondary College;Yarram;30;65;100;25;1,5;3;0;0;2;0;0
2014;618;Yarrawonga College P-12;Yarrawonga;22;83;100;26;3,5;8;0;0;5;0;0
2014;619;Yea High School;Yea;44;77;100;24;5,4;9;2;0;3;1;0
2014;620;Yeshivah College;St Kilda East;17;47;100;37;32,8;19;4;1;11;3;1
2014;621;Yesodei Hatorah College Secondary Campus;Ormond;15;12;100;34;17,9;3;0;0;2;0;0
2015;1;Academy of Mary Immaculate;Fitzroy;37;140;100;32;11,7;62;2;1;40;2;1
2015;2;Adass Israel School Elsternwick;Elsternwick;7;81;0;0;0;0;0;0;0;0;0
2015;3;Advanced Career Training;Geelong;1;4;0;0;0;0;0;0;0;0;0
2015;4;Aitken College;Greenvale;40;158;99;30;6,3;42;5;1;27;3;1
2015;5;Al Siraat College;Epping;7;7;100;31;13,6;3;0;0;2;0;0
2015;6;Al-Taqwa College Islamic Schools of Vic;Truganina;29;166;100;28;2,2;9;0;0;7;0;0
2015;7;Albert Park College;Albert Park;24;85;0;32;9,1;7;1;1;7;1;1
2015;8;Albury Wodonga Community College;Wodonga;0;0;0;0;0;0;0;0;0;0;0
2015;9;Alexandra Secondary College;Alexandra;21;71;87;27;4,3;4;0;0;3;0;0
2015;10;Alia College;Hawthorn East;22;22;100;27;1,2;0;0;0;0;0;0
2015;;;;;;;;;;;;;;
2015;11;Alkira Secondary College;Cranbourne North;59;192;97;28;2,4;12;1;0;8;1;0
2015;12;Alphington Grammar School;Alphington;22;81;98;28;8,4;19;2;2;15;1;1
2015;13;Antonine College Senior Campus;Pascoe Vale South;18;80;100;27;3,1;9;0;0;5;0;0
2015;14;Apollo Bay P-12 College;Apollo Bay;13;18;100;29;6,4;3;0;0;3;0;0
2015;15;Aquinas College;Ringwood;51;323;100;31;9,5;108;8;3;60;7;3
2015;16;Ararat College;Ararat;23;53;100;26;0;0;0;0;0;0;0
2015;17;Ashwood High School;Ashwood;34;65;95;29;5,2;10;1;0;6;1;0
2015;18;Assumption College;Kilmore;78;361;100;30;4,6;36;1;0;29;1;0
2015;19;Auburn High School;Hawthorn East;32;63;97;27;3,1;4;0;0;2;0;0
2015;20;Australian International Academy Coburg;North Coburg;16;41;100;28;2,4;4;0;0;2;0;0
2015;21;Austurk Saturday Turkish School;Gladstone Park;;;;;;2;0;0;2;0;0
2015;22;Ave Maria College;Aberfeldie;36;220;99;32;6,8;34;3;0;28;3;0
2015;23;Avila College;Mount Waverley;50;236;100;33;12,1;93;6;3;56;5;3
2015;24;Bacchus Marsh College;Bacchus Marsh;74;142;96;25;1;3;0;0;3;0;0
2015;25;Bacchus Marsh Grammar;Bacchus Marsh;48;227;99;31;9,3;67;5;2;47;5;2
2015;26;Baimbridge College;Hamilton;42;132;93;24;2,4;6;2;0;4;2;0
2015;27;Bairnsdale Secondary College;Bairnsdale;61;214;91;24;0,9;1;0;0;1;0;0
2015;28;Balcombe Grammar School;Mount Martha;41;99;100;30;5,3;13;1;0;8;1;0
2015;29;Ballarat Christian College;Sebastopol;22;51;100;30;6,1;5;0;0;2;0;0
2015;30;Ballarat Clarendon College;Ballarat;38;236;100;37;32,2;231;23;13;125;20;11
2015;31;Ballarat Grammar School;Wendouree;64;302;100;33;12,7;108;8;5;71;8;5
2015;32;Ballarat High School;Ballarat;53;324;98;27;2,5;19;1;0;16;1;0
2015;33;Balmoral Community College;Balmoral;17;14;100;28;0;0;0;0;0;0;0
2015;34;Balwyn High School;Balwyn North;51;617;100;34;21,6;338;42;19;192;37;17
2015;35;Bayside Christian College;Langwarrin South;30;61;100;30;4,2;8;1;0;5;1;0
2015;36;Bayside College Paisley Campus;Newport;53;174;99;27;2,8;13;1;1;9;1;1
2015;37;Bayswater Secondary College;Bayswater;21;35;94;25;0;0;0;0;0;0;0
2015;38;Bayview College;Portland;27;62;97;29;3,4;6;0;0;5;0;0
2015;39;Beaconhills College Berwick;Berwick;50;224;100;31;6,2;44;0;0;34;0;0
2015;40;Beaconhills College Pakenham;Pakenham;41;215;100;31;5,7;42;1;0;33;1;0
2015;41;Beaufort Secondary College;Beaufort;25;33;100;24;1,3;1;0;0;1;0;0
2015;42;Beechworth Secondary College;Beechworth;27;59;88;29;0,8;1;0;0;1;0;0
2015;43;Belgrave Heights Christian School;Belgrave Heights;25;90;100;27;2,2;5;0;0;5;0;0
2015;44;Bellarine Secondary College;Drysdale;56;221;97;25;0,9;5;0;0;4;0;0
2015;45;Belmont High School;Belmont;66;345;97;28;2,6;21;1;1;18;1;1
2015;46;Benalla P-12 College;Benalla;34;102;98;28;3,2;8;0;0;6;0;0
2015;47;Bendigo Senior Secondary College;Bendigo;83;1140;95;27;2,6;70;5;1;52;4;1
2015;48;Bendigo TAFE;Bendigo;11;20;0;0;0;0;0;0;0;0;0
2015;49;Bentleigh Secondary College;Bentleigh East;35;224;100;30;5,4;31;0;0;25;0;0
2015;50;Berry Street Victoria;Richmond;3;0;0;0;0;0;0;0;0;0;0
2015;201;Good Shepherd College;Hamilton;25;16;100;30;9,1;3;0;0;2;0;0
2015;202;Gordon Institute of TAFE;Geelong;54;142;88;23;1,7;2;1;1;2;1;1
2015;203;Goroke P-12 College;Goroke;13;9;100;28;0;0;0;0;0;0;0
2015;204;Goulburn Ovens Institute of TAFE;Shepparton;17;48;0;0;0;0;0;0;0;0;0
2015;205;Goulburn Valley Grammar School;Shepparton;40;156;99;35;21,4;110;11;3;61;9;2
2015;206;Greek Orthodox Community of Melbourne and Victoria;Melbourne;;;;;;3;0;0;3;0;0
2015;207;Greensborough Secondary College;Greensborough;52;259;95;27;3,7;21;0;0;16;0;0
2015;208;Grovedale College;Grovedale;54;158;95;26;2,6;12;0;0;10;0;0
2015;209;Haileybury Chengdu Shude High School;Chengdu, China;;;;;;31;0;0;15;0;0
2015;210;Haileybury College;Keysborough;48;462;100;35;26,4;342;32;14;193;28;13
2015;211;Haileybury Girls College;Keysborough;49;285;100;36;28,8;239;23;9;152;21;8
2015;212;Haileybury Luoyang No 1 High School;Luoyang, China;;;;;;2;0;0;2;0;0
2015;213;Haileybury Ningbo Li Hui Li High School;Ningbo, China;;;;;;42;0;0;22;0;0
2015;214;Haileybury Qingdao No 19 High School;Qingdao, China;;;;;;15;0;0;6;0;0
2015;215;Haileybury Wuhan Foreign Language School;Wuhan, China;;;;;;15;0;0;7;0;0
2015;216;Hallam Secondary College;Hallam;58;366;94;21;0;0;0;0;0;0;0
2015;217;Hampton Park Secondary College;Hampton Park;60;252;94;24;1;1;0;0;1;0;0
2015;218;Hawkesdale College;Hawkesdale;25;30;93;30;1,5;0;0;0;0;0;0
2015;219;Healesville High School;Healesville;27;83;93;27;0;0;0;0;0;0;0
2015;220;Heathdale Christian College;Werribee;48;106;100;29;5,6;16;1;1;16;1;1
2015;221;Heatherton Christian College;Clarinda;24;46;100;30;5,8;5;0;0;3;0;0
2015;222;Heathmont College;Heathmont;37;84;96;27;2,8;3;1;1;1;1;1
2015;223;Heritage College Officer;Officer;21;38;100;25;0,7;0;0;0;0;0;0
2015;224;Heywood and District Secondary College;Heywood;31;44;92;27;2,5;2;0;0;1;0;0
2015;225;Highvale Secondary College;Glen Waverley;38;180;98;29;5,9;24;0;0;15;0;0
2015;226;Highview Christian Community College;Maryborough;31;102;97;28;4,8;9;2;2;6;1;1
2015;227;Hillcrest Christian College;Clyde North;39;175;99;29;3,9;20;0;0;16;0;0
2015;228;Holmes Secondary College;Melbourne;16;28;83;31;3,3;1;0;0;1;0;0
2015;229;Holmesglen Institute of TAFE Holmesglen;Chadstone;0;0;0;0;0;0;0;0;0;0;0
2015;230;Holmesglen Institute of TAFE Moorabbin;Moorabbin;19;49;0;0;0;0;0;0;0;0;0
2015;231;Hopetoun P-12 College;Hopetoun;15;17;100;32;13,8;3;0;0;2;0;0
2015;232;Hoppers Crossing Secondary College;Hoppers Crossing;42;189;97;28;1,3;7;0;0;6;0;0
2015;233;Horsham College;Horsham;39;177;93;29;3,7;17;0;0;15;0;0
2015;234;Hume Anglican Grammar;Mickleham;20;52;100;28;2,5;5;1;0;2;1;0
2015;235;Hume Central Secondary College Town Park;Broadmeadows;45;174;100;24;1,8;8;0;0;3;0;0
2015;236;Huntingtower School;Mount Waverley;31;142;100;35;23,2;84;4;1;57;3;1
2015;237;Ilim College of Australia;Broadmeadows;31;122;100;28;6,8;25;6;3;15;5;3
2015;238;Iranian Cultural School;Doncaster East;;;;;;1;0;0;1;0;0
2015;239;Ivanhoe Girls Grammar School;Ivanhoe;48;286;100;34;20,2;135;12;8;90;11;7
2015;240;Ivanhoe Grammar School Plenty;Doreen;33;90;100;32;15,2;43;2;0;22;2;0
2015;;;;;;;;;;;;;;
2015;241;Ivanhoe Grammar School Ridgeway;Ivanhoe;32;307;99;34;17;170;14;4;101;13;4
2015;242;John Fawkner College;Fawkner;22;65;88;29;2,8;2;0;0;2;0;0
2015;243;John Monash Science School;Clayton;39;405;100;35;21,5;220;16;3;130;15;3
2015;244;John Paul College;Frankston;53;249;98;28;3,7;22;2;1;16;2;1
2015;245;Kambrya College;Berwick;67;227;98;29;2,3;6;0;0;4;0;0
2015;246;Kangan Institute of TAFE;Broadmeadows;36;145;54;19;0;0;0;0;0;0;0
2015;247;Kaniva P-12 College;Kaniva;23;26;100;27;1,6;1;0;0;1;0;0
2015;248;Kardinia International College;Bell Post Hill;52;318;99;33;14,6;112;10;3;71;10;3
2015;249;Karingal;Geelong;0;0;0;0;0;0;0;0;0;0;0
2015;250;Keilor Downs College;Keilor Downs;57;201;98;29;9,1;53;5;3;31;3;3
2015;251;Kensington Community High School;Kensington;9;34;0;0;0;0;0;0;0;0;0
2015;252;Kerang Technical High School;Kerang;28;65;86;25;3,3;5;0;0;3;0;0
2015;253;Kew High School;Kew East;47;293;100;31;10;98;12;2;70;10;2
2015;254;Keysborough Secondary College Acacia;Keysborough;36;125;93;25;1,8;4;0;0;3;0;0
2015;255;Keysborough Secondary College Banksia;Springvale South;43;168;99;28;3,8;15;0;0;13;0;0
2015;256;Kilbreda College;Mentone;42;250;100;29;5;39;1;0;26;1;0
2015;257;Killester College;Springvale;44;206;99;30;4,9;35;0;0;30;0;0
2015;258;Kilvington Grammar School;Ormond;28;82;100;34;15,6;27;2;1;20;2;1
2015;259;Kings College;Warrnambool;20;40;95;31;3,9;4;0;0;3;0;0
2015;260;Kingswood College;Box Hill;35;141;98;31;7,6;22;1;1;14;1;1
2015;261;Kolbe Catholic College;Greenvale Lakes;41;138;98;26;3,7;16;0;0;9;0;0
2015;262;Koo Wee Rup Secondary College;Koo Wee Rup;56;223;95;29;3,7;12;1;1;12;1;1
2015;263;Koonung Secondary College;Mont Albert North;60;303;99;31;7,2;53;5;1;37;3;1
2015;264;Korean Language School of Melbourne;Prahran;;;;;;4;0;0;4;0;0
2015;265;Korowa Anglican Girls School;Glen Iris;33;137;100;35;25,3;67;6;2;49;4;2
2015;266;Korumburra Secondary College;Korumburra;28;86;89;26;2,5;5;0;0;4;0;0
2015;267;Kurnai College Churchill Campus;Churchill;63;264;98;26;2,3;0;0;0;0;0;0
2015;268;Kurnai College University Campus;Churchill;;;;;;9;0;0;5;0;0
2015;269;Kurunjang Secondary College;Melton;28;116;85;24;0,4;1;0;0;1;0;0
2015;270;Kyabram Secondary College;Kyabram;46;145;92;26;2,4;8;0;0;8;0;0
2015;271;Kyneton High School;Kyneton;34;118;100;27;2,5;6;0;0;6;0;0
2015;272;Lac Hong Vietnamese School Footscray;Footscray;;;;;;1;0;0;1;0;0
2015;273;Lac Hong Vietnamese School Sunshine West;Sunshine West;;;;;;1;0;0;1;0;0
2015;274;Lake Bolac College;Lake Bolac;8;4;100;27;0;0;0;0;0;0;0
2015;275;Lakes Entrance Secondary College;Lakes Entrance;21;37;100;26;1;1;0;0;1;0;0
2015;276;Lakeside Lutheran College;Pakenham;21;25;100;29;2,1;2;0;0;2;0;0
2015;277;Lakeview Senior College;Caroline Springs;76;492;98;29;4,1;9;0;0;5;0;0
2015;278;Lalor North Secondary College;Epping;40;69;93;24;1,8;3;0;0;2;0;0
2015;279;Lalor Secondary College;Lalor;53;221;99;29;4,7;28;2;0;17;2;0
2015;280;Lara Secondary College;Lara;43;139;94;26;0,3;0;0;0;0;0;0
2015;281;Lauriston Girls School;Armadale;28;131;100;36;30,9;107;13;5;59;11;5
2015;282;Lavalla Catholic College;Traralgon;58;234;97;29;4,1;23;0;0;18;0;0
2015;283;Lavers Hill K-12 College;Lavers Hill;22;17;100;26;0;0;0;0;0;0;0
2015;284;Laverton P-12 College;Laverton;35;56;100;23;0;0;0;0;0;0;0
2015;285;Leibler Yavneh College;Elsternwick;37;89;100;36;30,2;22;2;0;14;2;0
2015;286;Leongatha Secondary College;Leongatha;44;123;94;27;2,3;6;0;0;4;0;0
2015;287;Lighthouse Christian College;Keysborough;21;47;100;32;10,7;11;1;0;6;1;0
2015;288;Lighthouse Christian College Cranbourne;Cranbourne;16;52;100;26;1,7;1;0;0;1;0;0
2015;289;Lilydale Heights College;Lilydale;37;111;98;25;0,9;3;0;0;3;0;0
2015;290;Lilydale High School;Lilydale;50;449;93;28;3,5;34;1;0;25;1;0
2015;291;Loreto College;Ballarat;45;196;98;30;4,4;30;3;2;28;3;2
2015;292;Loreto Mandeville Hall;Toorak;30;234;100;36;26,9;156;16;3;87;13;2
2015;293;Lorne-Aireys Inlet P-12 College;Lorne;20;13;100;28;2,2;1;0;0;1;0;0
2015;294;Lowanna College;Newborough;59;192;87;26;2,1;9;0;0;7;0;0
2015;295;Lowther Hall Anglican Grammar School;Essendon;35;182;100;35;21,6;62;2;1;35;1;1
2015;296;Loyola College;Watsonia;60;261;99;31;8,6;78;6;4;47;3;2
2015;297;Luther College;Croydon Hills;45;320;100;33;13,8;141;8;5;90;8;5
2015;298;Lynall Hall Community School;Richmond;17;42;70;21;0;0;0;0;0;0;0
2015;299;Lyndale Secondary College;Dandenong North;61;229;90;26;2,9;15;0;0;12;0;0
2015;300;Lyndhurst Secondary College;Cranbourne;50;190;98;27;1,5;5;0;0;4;0;0
2015;301;MacKillop Catholic Regional College;Werribee;60;288;95;31;4,7;39;1;0;30;1;0
2015;302;Macleod College;Macleod;33;89;98;25;3,3;9;1;0;5;1;0
2015;303;Macrobertson Girls High School;Melbourne;52;508;100;38;38,2;404;36;8;239;35;8
2015;304;Maffra Secondary College;Maffra;29;130;98;26;1,8;5;0;0;5;0;0
2015;305;Mallacoota P-12 College;Mallacoota;12;23;71;27;0;0;0;0;0;0;0
2015;306;Malvern Russian Community School;Malvern East;;;;;;1;0;0;1;0;0
2015;307;Manangatang P-12 College;Manangatang;12;14;100;32;7,1;3;0;0;2;0;0
2015;308;Manor Lakes P-12 College;Wyndham Vale;43;182;96;24;1,1;6;0;0;4;0;0
2015;309;Mansfield Secondary College;Mansfield;40;99;100;30;3,4;5;0;0;3;0;0
2015;310;Maranatha Christian School;Endeavour Hills;37;149;100;30;6;27;0;0;19;0;0
2015;311;Marcellin College;Bulleen;46;295;99;31;8,8;80;14;8;46;9;5
2015;312;Marian College Ararat;Ararat;29;114;97;26;2,8;11;3;0;9;3;0
2015;313;Marian College Myrtleford;Myrtleford;34;68;100;27;0;1;0;0;1;0;0
2015;314;Marian College Sunshine West;Sunshine West;42;156;99;28;2,4;10;0;0;7;0;0
2015;315;Maribyrnong Secondary College;Maribyrnong;34;208;96;30;5,6;33;1;0;23;1;0
2015;316;Marist Sion College;Warragul;36;184;100;29;3,9;22;3;0;17;2;0
2015;317;Mary MacKillop Catholic College;Leongatha;29;118;100;29;7,8;21;0;0;17;0;0
2015;318;Maryborough Education Centre;Maryborough;40;115;86;23;2,2;6;1;0;5;1;0
2015;319;Marymede Catholic College;South Morang;45;122;98;29;5,7;14;2;1;12;2;1
2015;320;Mater Christi College;Belgrave;54;267;100;30;6,3;44;2;1;35;2;1
2015;321;Matthew Flinders Girls Secondary College;Geelong;52;166;99;29;4,7;18;1;0;13;1;0
2015;322;Mazenod College;Mulgrave;39;331;100;32;9,9;101;4;2;66;4;2
2015;323;MBCTA Youth Theatre;Boronia;;;;;;1;0;0;1;0;0
2015;324;McClelland Secondary College;Frankston;50;139;98;26;2,6;3;0;0;1;0;0
2015;325;McGuire College;Shepparton;41;68;96;25;0;0;0;0;0;0;0
2015;326;McKinnon Secondary College;McKinnon;53;462;100;33;15,1;217;11;8;135;11;8
2015;327;Melba Secondary College;Croydon;41;140;97;25;0,7;3;0;0;3;0;0
2015;328;Melbourne City Mission;South Melbourne;0;0;0;0;0;0;0;0;0;0;0
2015;329;Melbourne Girls College;Richmond;47;332;99;33;15,4;167;9;3;109;6;3
2015;330;Melbourne Girls Grammar;South Yarra;40;167;100;36;26,9;139;17;9;83;12;6
2015;331;Melbourne Grammar School;Melbourne;44;386;100;34;22;252;24;8;153;20;7
2015;332;Melbourne High School;South Yarra;49;688;100;37;35,3;529;48;19;265;43;19
